HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,PRIMARY_DRIVER_ID,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_ID,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT,WORK_ADDR_NUMB,WORK_ADDR_STREET_NAME,WORK_ADDR_UNIT_DESIGNATION,WORK_ADDR_UNIT_NUMBER,WORK_ADDR_CITY,WORK_ADDR_STATE,WORK_ADDR_ZIPCODE,WORK_ADDR_LATITUDE,WORK_ADDR_LONGITUDE,WORK_ADDR_PBKEY,ADDR_STREET_NUMBER,ADDR_STREET_NAME,ADDR_UNIT_DESIGNATION,ADDR_UNIT_NUMBER,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,PBKEY
JD96407,WRW6306,UU7327329,A-2018-EH973,5,,1,147662.5,2018-01-26 00:00:00.0,2018-02-02 00:00:00.0,0,1,41.75884531,-87.57262383,27580.00,1,WRW6306,2017-03-02,2018-03-02,2011,GMC,Sierra,WZAE817,Light Brown,137496.0,0,Paulina,Hemminger,F,1990-01-11,838-42-8339,H577-7594-8563,2019-08-27,IL,2011-03-05,238-962-0969 ,phemminger@life.com,0,13649,S CLAIRE BLVD,,,ROBBINS,IL,60472,41.644315,-87.700596,P00007UTZQ07,2347,S 6TH AVE,,,NORTH RIVERSIDE,IL,60546,41.846548,-87.838469,-87.838469  
KD48355,QHU8993,SZ4733930,A-2016-TX715,2,,3,47422.8,2016-10-23 00:00:00.0,2016-10-30 00:00:00.0,0,1,41.71615887,-87.53783852,2830.00,0,QHU8993,2015-11-06,2016-11-05,2014,Hyundai,Sonata,WRVZ609,White,39840.0,0,Lilia,Blish,F,1944-12-09,115-20-3271,A686-3842-9803,2019-04-28,IL,2004-02-22,259-893-0467 ,lblish@fasstmail.com,0,4833,S ASHLAND AVE,,,CHICAGO,IL,60609,41.80574,-87.6645,P00007UUC8QC,113,BERNICE AVE,,,NORTHLAKE,IL,60164,41.912775,-87.898736,-87.898736  
BM26712,HLK1308,XQ8983345,A-2016-GH387,5,,1,119915.8,2016-10-17 00:00:00.0,2016-10-19 00:00:00.0,1,1,41.88158651,-87.65224725,24220.00,1,HLK1308,2015-06-09,2016-06-08,2010,Chevrolet,Traverse,AJZB975,Black,109008.0,0,Jere,Legorreta,M,1987-10-09,559-79-1534,A928-4018-9680,2018-08-28,IL,2016-05-02,235-261-0720 ,jlegorreta@lightemail.com,0,4418,W CORTEZ ST,,,CHICAGO,IL,60651,41.900032,-87.736874,P00007UWR95U,1812,N 33RD AVE,,,STONE PARK,IL,60165,41.90628,-87.874335,-87.874335  
GA06594,RDA7705,WP2365028,A-2017-FI613,3,,3,141545.1,2017-07-26 00:00:00.0,2017-08-07 00:00:00.0,1,1,41.93920157,-87.72704151,2950.00,0,RDA7705,2016-03-22,2017-03-22,2004,Toyota,Prius,JGZT236,Silver,135486.0,1,Bart,Bosley,M,1968-03-05,146-02-2476,F957-5982-9655,2021-05-15,IL,2009-02-17,840-886-0854 ,bbosley@zohoo.com,0,2905,N SPRINGFIELD AVE,APT,1,CHICAGO,IL,60618,41.933881,-87.724231,P00007UUHNDT,317,FARMINGDALE CIR,,,VERNON HILLS,IL,60061,42.232898,-87.975141,-87.975141  
HD73002,PIG2550,ZU1953578,A-2016-RJ600,3,,1,144713.2,2016-05-13 00:00:00.0,2016-05-25 00:00:00.0,1,1,41.90976453,-87.7433763,32560.00,1,PIG2550,2015-02-17,2016-02-17,2009,Jeep,Grand Cherokee,OOYD015,Med Dk Blue,141792.0,0,Jody,Appleton,F,1969-07-05,396-88-6714,O137-2900-2477,2021-06-30,IL,2008-11-26,749-748-0197 ,jappleton@mmail.com,0,130,S COTTAGE HILL AVE,,,ELMHURST,IL,60126,41.898392,-87.942852,P00007UWJQHG,306,W CONCORD PL,,,CHICAGO,IL,60614,41.912293,-87.637093,-87.637093  
CK84814,HYJ4751,SO2261818,A-2018-KO505,5,,1,333078.5,2018-04-15 00:00:00.0,2018-04-15 00:00:00.0,1,1,41.80784315,-87.71419373,28400.00,1,HYJ4751,2017-06-19,2018-06-19,2003,Ford,F-150,AOPE457,Black,332196.0,0,Sarah,Kersey,F,1964-04-10,386-31-2577,E725-7999-6092,2020-01-20,IL,2010-11-23,632-583-0053 ,skersey@gmxx.com,0,13025,DENISE ST,,,PLAINFIELD,IL,60585,41.645873,-88.194842,P00007UWMNAI,228,FAIRFIELD CT,,,BLOOMINGDALE,IL,60108,41.947317,-88.073414,-88.073414  
MA58711,ZKV2382,OT7862229,A-2017-AB423,5,,1,50663.3,2017-10-19 00:00:00.0,2017-10-20 00:00:00.0,1,1,41.93058901,-87.78431318,21590.00,1,ZKV2382,2016-05-23,2017-05-23,2015,Buick,Enclave,BDRW611,White,45048.0,0,Norbert,Iwamura,M,1986-06-11,565-29-0592,B284-4447-1471,2020-11-09,IL,1999-11-04,728-645-0355 ,niwamura@life.com,0,16926,WOOD ST,,,HAZEL CREST,IL,60429,41.582139,-87.661028,P00007UTSKFQ,7949,S SAINT LOUIS AVE,,,CHICAGO,IL,60652,41.748216,-87.709316,-87.709316  
IF65429,SEX7688,TN3502782,A-2018-LN450,2,,3,110672.5,2018-03-12 00:00:00.0,2018-03-12 00:00:00.0,0,1,41.86242823,-87.72520294,1280.00,0,CWF3215,2017-10-03,2018-10-03,2006,Jeep,Grand Cherokee,CTZR653,Silver,109920.0,1,Jerrold,Critchley,M,1973-01-20,841-78-3229,F443-8775-3297,2019-10-02,IL,2006-04-01,358-457-0963 ,jcritchley@life.com,0,3300,N OSCEOLA AVE,,,CHICAGO,IL,60634,41.939815,-87.813269,P00007UUOV7G,2401,SPRING ST,APT,5006,WOODRIDGE,IL,60517,41.739152,-88.040909,-88.040909  
JA91150,UKZ9933,UY1186722,A-2018-KQ808,5,,1,44111.1,2018-04-12 00:00:00.0,2018-04-15 00:00:00.0,1,1,41.76539483,-87.57718461,32090.00,1,AZK1900,2017-10-09,2018-10-09,2016,Dodge,Ram,QPVF795,Silver,41784.0,0,Hosea,Yuille,M,1954-02-09,531-70-5839,S377-2633-1410,2018-02-12,IL,2008-04-07,230-617-0947 ,hyuille@beemail.com,0,12003,CASHLENAN LN,,,NEW LENOX,IL,60451,41.470476,-87.909951,P00007UTWQ3X,608,RAVINIA DR,,,SHOREWOOD,IL,60404,41.512518,-88.21303,-88.21303   
KD13606,XZE6293,ZR8642441,A-2017-WZ811,2,,3,263227.5,2017-11-21 00:00:00.0,2017-11-28 00:00:00.0,0,3,41.98311718,-87.71380491,1160.00,0,XZE6293,2016-10-11,2017-10-11,2006,Chevrolet,Suburban,YORL814,Silver,259464.0,0,Joesph,Pawelczak,M,1968-06-16,442-40-5536,T117-3507-7961,2020-02-29,IL,2007-01-07,359-911-0198 ,jpawelczak@beemail.com,0,3109,N NEW ENGLAND AVE,,,CHICAGO,IL,60634,41.936668,-87.797749,P00007UUOWVH,430,W GARTNER RD,,,NAPERVILLE,IL,60540,41.751803,-88.149283,-88.149283  
BB87228,KVU4558,OS2207658,A-2016-GS830,2,,3,152413.6,2016-02-02 00:00:00.0,2016-02-14 00:00:00.0,0,1,41.89013841,-87.64746053,1320.00,0,KVU4558,2015-07-05,2016-07-04,2009,Subaru,Outback,KLHF714,Black,141036.0,0,Irma,Sinitiere,F,1949-11-07,781-07-3535,I746-5408-9785,2018-06-12,IL,2006-08-11,259-416-0090 ,isinitiere@outloop.com,0,1237,W ROSCOE ST,,,CHICAGO,IL,60657,41.943247,-87.660522,P00007UUXI67,1127,SKOKIE RIDGE DR,,,GLENCOE,IL,60022,42.142564,-87.771744,-87.771744  
GH82341,HAF3937,ZW3458524,A-2017-PF866,3,,1,355472.1,2017-07-14 00:00:00.0,2017-07-19 00:00:00.0,1,6,41.83517168,-87.72437508,35310.00,1,HAF3937,2016-10-12,2017-10-12,2002,Honda,Accord,QQWP148,Silver,353844.0,0,Gretchen,Frietsch,F,1964-03-24,753-78-7297,U752-1438-4273,2020-05-28,IL,2010-09-25,729-623-0908 ,gfrietsch@husshmail.com,0,3225,W POLK ST,,,CHICAGO,IL,60624,41.870691,-87.711885,P00007UWPDN8,1452,N MONITOR AVE,,,CHICAGO,IL,60651,41.907265,-87.772236,-87.772236  
CI99786,VPO6286,NZ6883125,A-2016-ZO214,5,,3,243612.7,2016-08-10 00:00:00.0,2016-08-19 00:00:00.0,0,1,41.73620947,-87.62430552,1564.00,0,VPO6286,2015-01-17,2016-01-17,2003,Hyundai,Elantra,EAYK488,Light Brown,237588.0,0,Virgina,Jarka,F,1938-12-21,227-82-3735,W793-3728-9996,2020-02-14,IL,2004-11-18,748-484-0104 ,vjarka@husshmail.com,1,3825,N PINE GROVE AVE,APT,504,CHICAGO,IL,60613,41.952437,-87.647545,P00007UUE34L,1636,N WELLS ST,APT,3008,CHICAGO,IL,60614,41.912271,-87.635502,-87.635502  
ID90189,FZS7049,OW3556133,A-2018-EQ135,4,,3,188369.1,2018-11-06 00:00:00.0,2018-11-07 00:00:00.0,0,2,41.86856093,-87.74469001,1000.00,0,FZS7049,2017-08-01,2018-08-01,2010,Mazda,3,VBAA628,Light Brown,180720.0,0,Bernadette,Hesse,F,1987-03-02,208-29-9238,U202-8995-6437,2021-07-05,IL,2002-09-01,362-240-0904 ,bhesse@zohoo.com,0,2728,W 38TH PL,APT,1,CHICAGO,IL,60632,41.823905,-87.693384,P00007UUO3BH,3964,PARADISE CANYON CT,,,NAPERVILLE,IL,60564,41.730835,-88.217745,-88.217745  
CK17841,DAU3108,PW7767249,A-2016-YU185,4,,1,178747.8,2016-02-27 00:00:00.0,2016-03-01 00:00:00.0,0,5,41.89285372,-87.64993049,2150.50,1,DAU3108,2015-11-10,2016-11-09,2008,Chevrolet,Camaro,EOPR033,Light Brown,167712.0,0,Guadalupe,Hymes,M,2000-05-30,160-57-1736,J170-4820-9535,2021-09-09,IL,2005-04-21,751-252-0055 ,ghymes@fasstmail.com,0,5320,N SHERIDAN RD,APT,C23,CHICAGO,IL,60640,41.979076,-87.65546,P00007UWQKTV,5518,W WINDSOR AVE,,,CHICAGO,IL,60630,41.963727,-87.765369,-87.765369  
AB68130,ESI2546,TN6541068,A-2018-ZD864,5,,1,198888.3,2018-03-05 00:00:00.0,2018-03-08 00:00:00.0,1,1,41.74991628,-87.70355152,37040.00,1,ESI2546,2017-10-02,2018-10-02,2009,Dodge,Grand Caravan,XXCB629,Black,188592.0,0,Virgil,Sutfin,M,1951-04-10,695-77-5280,C663-4738-9660,2021-12-05,IL,2015-06-15,837-624-0032 ,vsutfin@freshmaail.com,0,2112,PFINGSTEN RD,,,GLENVIEW,IL,60026,42.094995,-87.849535,P00007UWIJG6,2917,ENOCH AVE,,,ZION,IL,60099,42.441349,-87.829588,-87.829588  
AH39053,PCH9397,SV7889041,A-2018-ZO253,2,,1,131847.5,2018-05-20 00:00:00.0,2018-05-24 00:00:00.0,0,1,41.67402888,-87.64192827,2080.00,1,PCH9397,2017-09-06,2018-09-06,2012,Honda,HR-V,MODH489,Med Dark Green,124560.0,0,Harland,Pazo,M,1970-12-26,450-05-7056,O152-8920-8104,2020-05-31,IL,2002-11-01,362-357-0793 ,hpazo@yahoot.com,0,4336,S SAINT LAWRENCE AVE,APT,3,CHICAGO,IL,60653,41.815593,-87.611954,P00007UUVYZF,1308,SANTA ROSA AVE,,,WHEATON,IL,60187,41.878214,-88.097301,-88.097301  
EI17336,MUJ5635,RW0743418,A-2018-AO321,5,,3,139813.3,2018-03-10 00:00:00.0,2018-03-24 00:00:00.0,1,1,41.77625767,-87.66886506,2800.00,0,MUJ5635,2017-06-09,2018-06-09,2011,Hyundai,Sonata,MLAH365,Med Dark Green,129948.0,0,Bruno,Albay,M,1951-06-24,527-89-5039,U533-8989-3132,2019-05-10,IL,2003-07-25,739-896-0342 ,balbay@inboux.com,0,1960,N MILWAUKEE AVE,,,CHICAGO,IL,60647,41.91689,-87.687983,P00007UWFZXZ,9113,S UNION AVE,,,CHICAGO,IL,60620,41.728334,-87.640617,-87.640617  
DI89391,XRV2592,ZZ2944035,A-2017-EO117,5,,3,367693.7,2017-10-16 00:00:00.0,2017-10-30 00:00:00.0,0,1,41.91098174,-87.65120931,2380.50,0,XRV2592,2016-06-06,2017-06-06,2000,Chevrolet,Suburban,RMJV864,Silver,364860.0,0,Marcos,Hasen,M,1992-09-19,560-50-7536,K928-3809-4261,2020-02-02,IL,2012-02-12,840-655-0524 ,mhasen@lightemail.com,0,1105,MONROE ST,,,WAUCONDA,IL,60084,42.276041,-88.128665,P00007UT8C0A,2100,BEECHWOOD AVE,,,WILMETTE,IL,60091,42.087106,-87.727368,-87.727368  
HC37825,VTM4170,ZW8182964,A-2016-AV350,5,,1,68988.4,2016-07-11 00:00:00.0,2016-07-16 00:00:00.0,1,1,41.75826841,-87.61845149,18670.00,1,KQR3843,2015-08-04,2016-08-03,2013,Chevrolet,Malibu,HNXE394,Med Dk Blue,58464.0,0,Velma,Glatzer,F,1958-09-23,259-38-0560,A940-7730-2352,2019-03-30,IL,2007-03-14,750-366-0380 ,vglatzer@mailjeep.com,0,200,WILLOW LN,APT,207,WILLOW SPRINGS,IL,60480,41.741247,-87.85685,P00007UU0MA3,547,N RAVINE DR,,,ROUND LAKE PARK,IL,60073,42.359937,-88.071136,-88.071136  
ML66163,VPU6283,ZO1823267,A-2018-BX331,5,,1,275115.8,2018-07-03 00:00:00.0,2018-07-05 00:00:00.0,0,5,41.73620947,-87.62430552,2220.00,1,VPU6283,2017-10-18,2018-10-18,2005,Chevrolet,Silverado,DOEY088,Black,267852.0,0,Felicia,Weyl,F,1992-09-10,878-56-9002,X847-6941-2544,2020-02-19,IL,2013-09-13,261-624-0496 ,fweyl@zohoo.com,0,4608,GROVE AVE,,,BROOKFIELD,IL,60513,41.806786,-87.841554,P00007UWD9W9,202,JACOBS CT,,,BUFFALO GROVE,IL,60089,42.173398,-87.9628,-87.9628    
IF79240,MLL1752,RV5357442,A-2017-EW166,5,,1,52166.8,2017-05-25 00:00:00.0,2017-06-05 00:00:00.0,1,3,41.79218151,-87.65982669,47610.00,1,MLL1752,2016-06-24,2017-06-24,2015,Subaru,Outback,FMOR385,Med Red,40992.0,0,Will,Agustin,M,1964-12-03,433-05-6941,S632-1822-6743,2019-03-29,IL,2014-07-01,238-973-0273 ,wagustin@inboux.com,0,118,APPLEBEE ST,,,BARRINGTON,IL,60010,42.155101,-88.138989,P00007USXZXH,1840,APPLE VALLEY DR,,,WAUCONDA,IL,60084,42.288474,-88.120269,-88.120269  
EH63320,OCI4815,VU1741859,A-2018-KK810,2,,3,171404.1,2018-03-16 00:00:00.0,2018-03-29 00:00:00.0,1,2,41.99036292,-87.67454748,1621.50,0,OCI4815,2017-02-19,2018-02-19,2011,Hyundai,Elantra,XEUF708,Dark Red,161280.0,0,Kasey,Couch,M,1942-08-06,146-44-5302,E570-3334-8243,2020-12-28,IL,2003-04-20,738-510-0063 ,kcouch@beemail.com,0,23,SHELBURNE DR,,,OAK BROOK,IL,60523,41.843023,-87.968008,P00007UU4PWK,1827,W 21ST ST,,,CHICAGO,IL,60608,41.853892,-87.67207,-87.67207   
AA15690,LEN6009,UP7558441,A-2018-YO730,5,,1,88306.4,2018-07-31 00:00:00.0,2018-08-11 00:00:00.0,0,1,41.87365926,-87.6243595,24080.00,1,LEN6009,2017-08-02,2018-08-02,2014,Mercedes,GLC,DLVU658,Light Brown,74892.0,0,Melanie,Bilotta,F,1983-12-17,513-39-9234,J953-5836-8696,2021-05-30,IL,2005-09-03,745-602-0046 ,mbilotta@outloop.com,0,6703,OGDEN AVE,,,BERWYN,IL,60402,41.828326,-87.790496,P00007UWKPRU,6454,W HIGGINS AVE,APT,2C,CHICAGO,IL,60656,41.977178,-87.78974,-87.78974   
JH24337,FNJ5617,NX4028598,A-2016-VN296,1,,1,361950.9,2016-07-11 00:00:00.0,2016-07-15 00:00:00.0,1,1,41.77516569,-87.59599977,23740.00,1,FNJ5617,2015-07-12,2016-07-11,2000,Ford,Focus,YOMA467,Med Dk Blue,353856.0,0,Bernadine,Warker,F,1939-09-15,001-19-8193,L665-6036-6515,2021-02-12,IL,2011-06-01,741-667-0981 ,bwarker@mailjeep.com,0,4911,COLUMBUS DR,APT,21,OAK LAWN,IL,60453,41.721839,-87.743704,P00007UWLIFD,2823,W NELSON ST,,,CHICAGO,IL,60618,41.936386,-87.698713,-87.698713  
LF24746,XET8944,UU9659172,A-2018-HJ813,2,,3,48801.2,2018-06-01 00:00:00.0,2018-06-11 00:00:00.0,1,1,41.91289072,-87.79260968,2090.00,0,XET8944,2017-09-25,2018-09-25,2016,Toyota,Sienna,UJXW689,Silver,45624.0,0,Quintin,Salg,M,1971-02-18,773-41-6639,M841-4197-6344,2019-11-15,IL,2013-11-24,741-896-0699 ,qsalg@mmail.com,0,5525,159TH ST,,,OAK FOREST,IL,60452,41.602405,-87.754432,P00007UTWWEZ,4142,W 58TH ST,,,CHICAGO,IL,60629,41.787971,-87.727179,-87.727179  
IE12487,JKA6976,XX1209637,A-2016-EC151,1,,3,296797.2,2016-05-06 00:00:00.0,2016-05-20 00:00:00.0,1,5,41.93924404,-87.67577282,2170.00,0,JKA6976,2015-01-04,2016-01-04,2003,Toyota,4Runner,KBXC035,White,283452.0,0,Lorene,Gardo,F,1950-04-27,113-42-3282,S797-9291-3410,2020-01-16,IL,1999-06-25,245-949-0604 ,lgardo@mmail.com,0,14940,W WILLIAM KOEPSEL DR,,,GURNEE,IL,60031,42.358276,-87.920587,P00007UWIL0R,8425,CANARY GRASS LN,,,FOX LAKE,IL,60020,42.431837,-88.17727,-88.17727   
EI16763,DSS6124,YO6924425,A-2016-MM975,4,,3,258563.0,2016-03-14 00:00:00.0,2016-03-22 00:00:00.0,1,1,41.94590518,-87.77418877,1805.50,0,DSS6124,2015-03-19,2016-03-18,2003,Volkswagen,Jetta,ILSO327,Silver,254124.0,0,Earline,Dasso,F,1944-12-31,807-75-0157,U166-2454-6711,2020-11-25,IL,2010-04-13,362-368-0261 ,edasso@freshmaail.com,0,7231,WOLF RD,APT,212C,INDIAN HEAD PARK,IL,60525,41.758055,-87.895535,P00007UWMA1L,1N236,DARLING ST,,,CAROL STREAM,IL,60188,41.892299,-88.113447,-88.113447  
II13130,VND8222,VY5771423,A-2016-WZ352,5,,1,25294.8,2016-09-06 00:00:00.0,2016-09-18 00:00:00.0,1,1,41.96811604,-87.78209666,37740.00,1,VND8222,2015-08-14,2016-08-13,2015,GMC,Sierra,WZKL132,Dark Red,20772.0,0,Richie,Schlinger,M,1961-01-23,856-38-8299,S478-2885-7905,2019-08-06,IL,2005-04-08,837-220-0433 ,rschlinger@inboux.com,0,8010,RIVER WALK DR,APT,3D,LYONS,IL,60534,41.819781,-87.822048,P00007UU5VF0,220,MADISON ST,UNIT,1D,JOLIET,IL,60435,41.526909,-88.133558,-88.133558  
AD17858,INF2314,YW3547301,A-2018-AF888,2,,3,43920.2,2018-01-27 00:00:00.0,2018-01-29 00:00:00.0,0,1,41.81115379,-87.61649149,2420.00,0,INF2314,2017-02-03,2018-02-03,2016,Ford,Fusion,XSSU860,Black,42072.0,0,Tessie,Baerg,F,1988-11-09,063-32-8445,D766-2280-4584,2019-02-17,IL,2012-02-09,735-383-0612 ,tbaerg@mailjeep.com,1,2230,S BLUE ISLAND AVE,,,CHICAGO,IL,60608,41.851877,-87.667688,P00007UUBXCJ,5037,N MULLIGAN AVE,,,CHICAGO,IL,60630,41.973137,-87.786363,-87.786363  
IE92322,FUK9113,TW6434747,A-2017-OO215,5,,1,74436.7,2017-04-16 00:00:00.0,2017-04-30 00:00:00.0,1,1,41.89229086,-87.63312249,27350.00,1,FUK9113,2016-06-22,2017-06-22,2014,Hyundai,Tucson,IPHK382,Silver,66108.0,0,Agnes,Theil,F,1972-04-08,578-95-5385,Z660-2342-8641,2020-04-24,IL,1999-08-24,625-816-0411 ,atheil@life.com,0,1,E 8TH ST,APT,P-3,CHICAGO,IL,60605,41.871628,-87.627181,P00007UWMTWU,304,EDGEWATER DR,,,BLOOMINGDALE,IL,60108,41.942145,-88.067437,-88.067437  
AI11900,CCS4638,YR5487331,A-2018-KD410,2,,3,148503.3,2018-01-10 00:00:00.0,2018-01-17 00:00:00.0,0,1,41.85242413,-87.63599569,2090.00,0,CCS4638,2017-07-09,2018-07-09,2011,Hyundai,Sonata,UXPY795,Med Red,139848.0,0,Carlene,Lepp,F,1974-06-25,720-76-8886,N597-4580-2360,2019-05-08,IL,2008-05-23,749-213-0908 ,clepp@inboux.com,0,15306,PAGE AVE,,,HARVEY,IL,60426,41.611456,-87.659924,P00007UWCVT5,260,E CHESTNUT ST,APT,2209,CHICAGO,IL,60611,41.898826,-87.619601,-87.619601  
CB94252,FSJ6811,SR9357754,A-2016-QL201,5,,1,83243.8,2016-02-23 00:00:00.0,2016-03-05 00:00:00.0,1,1,41.88401218,-87.70143648,36350.00,1,FSJ6811,2015-09-25,2016-09-24,2012,Hyundai,Sonata,BBQP168,Med Dark Green,80400.0,0,Rosario,Tobal,F,1988-08-15,070-46-8869,B974-4690-1471,2021-08-20,IL,2015-08-09,235-348-0405 ,rtobal@husshmail.com,0,926,STEWART AVE,,,CALUMET CITY,IL,60409,41.62609,-87.54797,P00007UWKUPD,212,E CORNING AVE,,,PEOTONE,IL,60468,41.331867,-87.789638,-87.789638  
HG63141,BOZ3312,NP5318038,A-2017-JB106,1,,3,196767.1,2017-04-20 00:00:00.0,2017-05-02 00:00:00.0,0,1,41.73973348,-87.60476327,1630.00,0,BOZ3312,2016-11-07,2017-11-07,2009,Toyota,4Runner,YYZE201,Med Red,188328.0,0,Matthew,Mucaria,M,1991-07-19,609-45-1419,A889-5871-1817,2019-05-04,IL,2000-01-12,738-725-0131 ,mmucaria@inboux.com,0,381,E KENSINGTON AVE,,,CHICAGO,IL,60628,41.683596,-87.613686,P00007UWPQPC,2656,W FITCH AVE,APT,3,CHICAGO,IL,60645,42.011487,-87.697073,-87.697073  
KM81383,MBZ3956,VY9552701,A-2018-DP221,5,,3,257087.9,2018-09-19 00:00:00.0,2018-09-19 00:00:00.0,0,1,41.78884436,-87.64272663,2770.00,0,MBZ3956,2017-08-25,2018-08-25,2005,Honda,CR-V,IVUK132,Silver,242808.0,0,Mickey,Barron,M,1941-03-31,458-80-7736,M946-7813-8774,2019-10-09,IL,2006-08-04,237-776-0124 ,mbarron@mooosend.com,0,7256,S LOWE AVE,,,CHICAGO,IL,60621,41.761786,-87.640303,P00007UWEKNP,28541,S WESTERN AVE,,,BEECHER,IL,60401,41.372175,-87.668709,-87.668709  
HI51138,QIP5715,RQ3354849,A-2016-GZ254,1,,1,159869.1,2016-06-16 00:00:00.0,2016-06-28 00:00:00.0,1,1,41.8917892,-87.62782911,36810.00,1,QIP5715,2015-07-20,2016-07-19,2009,Toyota,Corolla,RGAX303,Black,152292.0,0,Reggie,Bobek,M,1974-08-19,778-15-7319,X144-4757-4583,2018-11-05,IL,2009-05-17,745-887-0646 ,rbobek@freshmaail.com,0,4350,S WINCHESTER AVE,APT,B,CHICAGO,IL,60609,41.813755,-87.673778,P00007UWNFRU,6546,N GLENWOOD AVE,APT,3S,CHICAGO,IL,60626,42.001357,-87.66596,-87.66596   
DF92368,GUC9642,XN8685916,A-2018-EI379,5,,3,273962.8,2018-05-02 00:00:00.0,2018-05-09 00:00:00.0,0,1,41.82898408,-87.67971509,3139.50,0,GUC9642,2017-01-15,2018-01-15,2006,Hyundai,Elantra,GNSO722,Med. Dark Gray,264792.0,0,Olive,Piedad,F,1984-09-15,158-74-4083,L431-4240-7326,2020-05-04,IL,2008-10-21,749-743-0850 ,opiedad@husshmail.com,0,6609,S KIMBARK AVE,APT,4A,CHICAGO,IL,60637,41.774604,-87.594053,P00007UWQCST,1515,W MORSE AVE,APT,P-41,CHICAGO,IL,60626,42.007512,-87.668519,-87.668519  
BD48069,HYR7825,ZP3793824,A-2016-XC470,5,,1,185569.9,2016-03-30 00:00:00.0,2016-04-03 00:00:00.0,1,1,41.8845142,-87.66704209,20720.00,1,HYR7825,2015-10-18,2016-10-17,2007,Volkswagen,Jetta,JGTU956,Black,183168.0,0,Conrad,Moric,M,1995-01-20,053-11-6434,C606-1709-8795,2020-02-24,IL,2015-09-14,751-327-0549 ,cmoric@freshmaail.com,0,15600,CALIFORNIA AVE,,,MARKHAM,IL,60428,41.61544,-87.684976,P00007UWL74K,2258,S SAINT LOUIS AVE,,,CHICAGO,IL,60623,41.849989,-87.712852,-87.712852  
DD02437,LVI7069,SS3351098,A-2018-FR994,4,,3,124611.6,2018-08-23 00:00:00.0,2018-08-28 00:00:00.0,1,1,41.8229746,-87.6903884,2104.50,0,LVI7069,2017-09-20,2018-09-20,2013,Ford,Explorer,JEED685,Silver,115764.0,0,Terrance,Campobasso,M,1997-06-05,370-27-9789,I558-6997-9653,2019-09-10,IL,2007-02-03,745-663-0319 ,tcampobasso@ggmail.com,0,70,SCOTT ST,,,ELK GROVE VILLAGE,IL,60007,42.028342,-87.976952,P00007USXGY5,8020,S PULASKI RD,APT,3W,CHICAGO,IL,60652,41.746829,-87.722223,-87.722223  
FI16085,OXP7784,PP8876351,A-2018-DF421,1,,3,251407.5,2018-06-11 00:00:00.0,2018-06-22 00:00:00.0,0,1,41.69184461,-87.68668856,1880.00,0,OXP7784,2017-09-25,2018-09-25,2007,Chrysler,Pacifica,NLRF199,Silver,249156.0,0,Cedrick,Tenhet,M,1962-12-12,366-24-2337,Q914-5865-6948,2019-07-24,IL,2010-01-16,349-307-0318 ,ctenhet@ggmail.com,0,14324,KILBOURNE AVE,,,MIDLOTHIAN,IL,60445,41.631827,-87.730529,P00007UTVFCY,321,E MAPLE AVE,,,VILLA PARK,IL,60181,41.895624,-87.969699,-87.969699  
MB26629,IIO4719,WS4501594,A-2018-JZ174,5,,3,180931.1,2018-08-04 00:00:00.0,2018-08-12 00:00:00.0,0,1,41.88199,-87.62509838,1790.00,0,IIO4719,2017-01-08,2018-01-08,2010,Chrysler,Pacifica,QHZA368,Black,173988.0,0,Gale,Persick,M,1936-02-16,428-28-9375,G226-1490-2608,2018-08-09,IL,2001-02-23,738-802-0449 ,gpersick@mmail.com,0,9138,W 95TH ST,APT,2B,HICKORY HILLS,IL,60457,41.718413,-87.845769,P00007UTXUGY,6519,27TH ST,,,BERWYN,IL,60402,41.841785,-87.786605,-87.786605  
EA98177,GKS4782,TZ2428088,A-2016-FD522,5,,1,152029.1,2016-05-01 00:00:00.0,2016-05-11 00:00:00.0,1,3,41.85228349,-87.67596643,29480.00,1,JFF6974,2015-07-02,2016-07-01,2010,Toyota,Camry,MXVD195,Med Red,139320.0,0,Nigel,Faggard,M,1970-11-06,478-16-6366,N303-2270-4159,2019-02-12,IL,2017-07-19,338-299-0043 ,nfaggard@inboux.com,0,710,E 155TH ST,,,PHOENIX,IL,60426,41.608409,-87.63024,P00007UWL4GD,909,LAUREN CT,,,WESTMONT,IL,60559,41.77848,-87.976211,-87.976211  
